epoch,train_vector_2d,train_vector_3d,train_total,val_vector_2d,val_vector_3d,val_total
244,0.001648879253771156,0.017853747498244046,0.03434254003316164,0.0016508842003531755,0.0190444278344512,0.035553269796073435
245,0.0016589850373566152,0.017919356770813466,0.034509207166731365,0.0016529681207612154,0.01846947878599167,0.03499916013330221
246,0.0016475179702974856,0.017917279236018657,0.034392458878457544,0.0016368945338763295,0.019236556459218263,0.03560550205409527
247,0.00163796210847795,0.017885586887598042,0.03426520804315805,0.001599632811266929,0.018597785364836455,0.034594113267958165
248,0.0016427884814329446,0.017828619569540027,0.03425650443136692,0.001636796398088336,0.01884238492697477,0.03521034877747297
249,0.0016465520765632392,0.01786558823287487,0.0343311088308692,0.0016517181601375342,0.018885678835213183,0.03540286011993885
250,0.001657972352579236,0.017687961358577014,0.03426768489181995,0.0017289270902983845,0.019254790768027302,0.03654406178742648
251,0.0016418719696812331,0.017948623038828368,0.034367342710495005,0.001665055144112557,0.0190176223218441,0.03566817365586758
252,0.001634504893794656,0.01774192789196968,0.034086976848542686,0.0016231590346433222,0.01865114873275161,0.03488273926079273
253,0.0016380144520662724,0.017594796624034643,0.033974941059947014,0.0016103444760665296,0.018369953520596026,0.034473398104310035
254,0.0016202992962207645,0.017629204861819743,0.03383219772577286,0.0017017917800694704,0.018930400535464287,0.035948318392038346
255,0.001612920100800693,0.01789073258638382,0.034019933715462684,0.0016146671096794307,0.01825268829241395,0.034399359412491316
256,0.001608946151100099,0.01756221191957593,0.033651673570275306,0.0016322783450596035,0.01877860080450773,0.035101384222507484
257,0.0016062912582419813,0.01760275360941887,0.033665666215121744,0.001641550456406549,0.01880612885579467,0.03522163309156895
258,0.0016299400138668715,0.01766010063514114,0.03395950074493885,0.0016321937926113605,0.018300277367234233,0.03462221533060074
259,0.0015790741895325485,0.01747753745317459,0.03326827935129404,0.001728351681958884,0.019347299225628372,0.03663081619888544
260,0.0015993095445446669,0.017273683574050666,0.03326677897572517,0.0016926853288896384,0.01872653590515256,0.035653389208018776
261,0.0016263619721867144,0.017505697507411242,0.033769317105412484,0.0016805193154141307,0.01871021181344986,0.035515405125916014
262,0.0016242659031413494,0.017628865286707877,0.03387152431160211,0.0016304951161146164,0.018652434200048446,0.034957385435700414
263,0.0015779407238587734,0.017526072788983584,0.033305480025708684,0.0017201659781858325,0.018419767655432226,0.03562142744660377
264,0.001596181482076645,0.017391905829310418,0.03335372061282396,0.0016672706394456327,0.01860457647591829,0.03527728296816349
265,0.0016072968849912285,0.01728160799667239,0.03335457683354616,0.0015992176043801009,0.01841528164222837,0.03440745770931244
266,0.0015741283183451742,0.017450209073722363,0.033191492281854154,0.0015568219660781323,0.018241188637912274,0.03380940817296505
267,0.001597122597042471,0.017393545720726253,0.033364771738648415,0.0016510728746652605,0.018814314734190703,0.03532504346221685
268,0.0015755844027735293,0.017522521816194056,0.03327836575359106,0.0016377259138971568,0.018546637222170828,0.03492389656603336
269,0.0015929205915890634,0.01744890358671546,0.033378109499812125,0.0016722109424881634,0.0191527896001935,0.035874898843467236
270,0.0015893862666562198,0.017229850471019745,0.03312371312826872,0.0016759424889460205,0.018269355352967982,0.035028780214488506
271,0.0015803667241707446,0.017292597979307173,0.03309626522660256,0.0016213002405129373,0.01787322198972106,0.034086224436759946
272,0.0015534203215502205,0.017123160131275655,0.032657363452017314,0.0016458519408479332,0.0183006414398551,0.03475916095077992
273,0.0015744283921085298,0.01743260884284973,0.0331768926307559,0.0016470826743170616,0.01845222450792789,0.03492305140942335
274,0.0016030200608074664,0.01726123661547899,0.03329143723845482,0.0016550308442674574,0.01849387129768729,0.03504417981952429
275,0.001566606075502932,0.017249121505767108,0.032915182165801526,0.0015787310688756405,0.0184374625608325,0.034224773198366164
276,0.0015488397385925055,0.01718509043008089,0.032673487842082974,0.0016466476733330636,0.01879163028672337,0.035258107110857966
277,0.0015275581679306926,0.01701439879089594,0.032289980456233026,0.0016806185618042945,0.01861242135986686,0.035418607220053674
278,0.0015612961770966648,0.01712002654746175,0.032732988469302664,0.0016668554791249336,0.01810498908162117,0.034773543886840334
279,0.0015600972222164276,0.01714219193160534,0.03274316410720348,0.001576050810981542,0.01807076191529632,0.03383126977831125
280,0.0015580644346773625,0.017161055602133275,0.03274169996380806,0.001623523288872093,0.01868578286841512,0.03492101587355137
281,0.0015683686141856016,0.016967507436871528,0.03265119358897209,0.0016518340655602515,0.018878539670258758,0.035396880507469176
282,0.0015234496323391796,0.017136468686163427,0.032370964974164966,0.0016600988304708152,0.01881810026243329,0.03541908852756023
283,0.0015413551977835596,0.016953721906989815,0.03236727387458086,0.0015718630491755902,0.018597450591623783,0.034316081032156935
284,0.0015331568741239606,0.016787403248250485,0.03211897197365761,0.001572353627998382,0.01807130716741085,0.033794843330979346
285,0.001525385526008904,0.016952836494892834,0.03220669184625149,0.0015549317025579511,0.017865319512784486,0.033414636440575116
286,0.0015517535712569954,0.0171615867651999,0.03267912244796753,0.0016082206810824574,0.018148077335208655,0.034230284094810486
287,0.0015318984007462858,0.017034860722720622,0.03235384471714497,0.0016378646378871053,0.01803347807377577,0.03441212471574545
288,0.0015254415636882185,0.016849113170057536,0.03210352881997824,0.0016456240112893282,0.018439353182911872,0.03489559315145016
289,0.0015375018203631044,0.016745472673326732,0.03212049087882042,0.0015923256915993987,0.017929114308208226,0.03385237127542496
290,0.001530400289222598,0.017011519216001032,0.03231552213430405,0.0016212746198289096,0.018280464261770248,0.03449321027845145
291,0.0015425337157212195,0.01690158412232995,0.03232692127674818,0.0016897357220295815,0.01870284903794527,0.035600206404924395
292,0.0015304390252567828,0.016726044483482836,0.03203043483942747,0.00166237156605348,0.018021440170705318,0.03464515585452318
293,0.001505898508708924,0.01681772121042013,0.03187670622766018,0.0015515394206158818,0.01777314268052578,0.03328853692859411
294,0.0015086107875686141,0.016759876523166895,0.03184598435461521,0.0015773990843445064,0.018318263590335847,0.03409225426614285
295,0.0015124528068117798,0.01680949493125081,0.03193402298539877,0.0015721700433641672,0.01782755520194769,0.03354925587773323
296,0.0015302703897468743,0.016661438584327698,0.03196414248645306,0.001599862832808867,0.01816990438848734,0.034168532602489
297,0.001529068725183606,0.016786469515413047,0.03207715674489737,0.0015579334879294038,0.017803056463599202,0.03338239137083292
298,0.0015224345149472355,0.016867884196341037,0.03209222927689552,0.0015781020279973744,0.017666325978934763,0.03344734638929367
299,0.0014958019810728726,0.016703431364148855,0.0316614511013031,0.0015495027881115677,0.01778837762773037,0.0332834055274725
300,0.0015110881347209215,0.01662439027428627,0.031735271722078316,0.0015284651459660382,0.017522761207073925,0.032807412557303905
301,0.0014966903771273792,0.01664588838815689,0.031612792201340195,0.0014915802795439958,0.017630048766732215,0.032545851618051534
302,0.0015022402880713345,0.016619400139898058,0.03164180304855108,0.001540787860285491,0.017928119786083697,0.03333599854260683
303,0.0014895886254962533,0.016525138657540083,0.03142102487385273,0.001588377384468913,0.0179463679343462,0.03383014187216759
304,0.0015086064557544884,0.016684066124260426,0.03177013062685728,0.0015186343202367425,0.01779598981142044,0.03298233289271593
305,0.0014840208487585187,0.016609652537852525,0.03144986116141081,0.0015439009922556578,0.0176801835373044,0.03311919339001178
306,0.0015094732311554252,0.016667584415525197,0.03176231662184,0.00156757608987391,0.01809326076880097,0.0337690219655633
307,0.001507833644980565,0.0164691758044064,0.03154751236736775,0.0015544685442000627,0.017842836640775205,0.03338752198964357
308,0.0015118518201634287,0.016563988622277974,0.031682506896555426,0.0015516363666392865,0.017775140032172204,0.03329150393605232
309,0.0015063675190322102,0.016471897188574076,0.0315355723798275,0.0015008339006453751,0.01749389596283436,0.032502235062420365
310,0.0014636346439365294,0.016461808059364556,0.031098154425621038,0.0015599992522038518,0.01803722556680441,0.033637218251824384
311,0.0014836766459047795,0.016503521129488944,0.031340287566185,0.0015293909853789955,0.017619842812418938,0.03291375245898962
312,0.0015030936985276641,0.016470549140125513,0.03150148622691632,0.001685496116988361,0.01847729284316301,0.035332253873348235
313,0.001495409768074751,0.01650188648700714,0.031455984309315684,0.0016695540165528654,0.01841377843171358,0.035109318792819984
314,0.0014905059318989515,0.016473985467106104,0.031379044868052014,0.0015717031108215453,0.01770132627338171,0.033418357148766516
315,0.0015004146052524448,0.01673292312026024,0.03173706918209791,0.001516382759436965,0.01758450087159872,0.03274832859635353
316,0.0014965245572384448,0.016671566151082517,0.03163681171834469,0.0016309100459329785,0.018391649629920726,0.03470075014978647
317,0.0014710769625380636,0.016443400695919992,0.031154170393943782,0.0015862308000214398,0.017688848953694106,0.03355115685611963
318,0.0014480258761905133,0.01629740046337247,0.03077765929698944,0.0016383079392835495,0.018240029346197843,0.03462310880422592
319,0.0014608075069263578,0.016425746422261002,0.03103382147103548,0.00154859465546906,0.017405870854854583,0.032891817279160025
320,0.0014717047666199506,0.016265928007662297,0.030982975766062737,0.0015299758408218625,0.01773067919537425,0.033030437044799334
321,0.0014823651011101901,0.016621519472450018,0.031445170566439626,0.0015440270840190351,0.017735825516283513,0.033176096267998216
322,0.001482419186271727,0.016328938860446215,0.03115313068032265,0.0015658394573256373,0.01789987927302718,0.033558273985981935
323,0.0014660697786603124,0.016406284607946874,0.031066982455551624,0.0015613503684289752,0.01761653857305646,0.03323004242032766
324,0.0014796066721901298,0.01641940598189831,0.03121547254174948,0.0015967899817042053,0.018089951388537882,0.03405785117298365
325,0.001463880943134427,0.016254567075520754,0.03089337646961212,0.0016252799448557198,0.018164368662983182,0.034417168200016016
326,0.0014737273438367993,0.016481083024293186,0.031218356549739836,0.0015621029399335384,0.017853445298969747,0.033474474400281916
327,0.001468318670988083,0.016291233599185943,0.03097442033141852,0.001524917436763644,0.017519241720438002,0.03276841592043638
328,0.001458645407576114,0.01628178086876869,0.030868234954774382,0.0015216787275858224,0.01812749283388257,0.033344280049204825
329,0.0014674592409282922,0.01618905697017908,0.030863649241626264,0.0014742804574780163,0.017224409338086843,0.0319672142714262
330,0.001481967085506767,0.016404709465801717,0.031224380291998387,0.001554915546439588,0.01769545953720808,0.03324461489915848
331,0.0014720162490848452,0.016289693485945462,0.03100985589623452,0.0015468726377002894,0.017924133352935315,0.03339285980910063
332,0.0014499683307949453,0.01630273039638996,0.03080241363495588,0.00158422808512114,0.017686419598758222,0.03352870032191277
333,0.0014522330835461616,0.016288577526807783,0.030810908392071724,0.001520685068098828,0.017430193480104206,0.03263704430311918
334,0.0014451243681833149,0.016152109347283842,0.03060335302352905,0.001539943516254425,0.01711632277816534,0.0325157580897212
335,0.001434703106060624,0.016191241696476937,0.030538272626698018,0.001567463253159076,0.01788992203772068,0.03356455449014902
336,0.0014545981376431884,0.016222934689372782,0.0307689161002636,0.0015539040986914188,0.01751490732654929,0.0330539483204484
337,0.0014425287179183216,0.016118894953280692,0.030544182121753694,0.0015170529764145613,0.017366619408130647,0.032537149079144
338,0.0014365790188312529,0.015967978946864605,0.030333769217133526,0.0015540002984926104,0.017564487978816032,0.03310449104756117
339,0.0014326986230444162,0.016107802215963602,0.03043478850275278,0.0015733233210630715,0.017446719240397215,0.03317995220422745
340,0.0014287328929640352,0.016188052281737333,0.030475381255149838,0.0014982384536415339,0.01740498974919319,0.03238737426698208
341,0.0014388025966472926,0.015879368763417005,0.03026739475131035,0.001551382695324719,0.017555134370923042,0.033068961389362814
342,0.0014389471241738644,0.015996557720005508,0.03038602901995182,0.0014618089247960598,0.017352489270269868,0.03197057854384184
343,0.0014510661717504266,0.016135643772780896,0.030646305516362188,0.001466548282187432,0.01752134807407856,0.03218683082610368
344,0.0014522351967170837,0.01611151460558176,0.030633866496384145,0.001561482483521104,0.01739323079586029,0.03300805617123842
345,0.0014422753429971635,0.0160765477232635,0.03049930115044117,0.0015419318934436887,0.01746473204344511,0.032884050868451586
346,0.0014426310136914256,0.015986664664000273,0.030412974804639812,0.0015866286819800734,0.017953388541936875,0.03381967540830374
347,0.0014347412134520711,0.016075258564203974,0.03042267081141472,0.0015394056239165365,0.017512017283588647,0.0329060735553503
348,0.0014347133436240255,0.016044081076979636,0.03039121446758509,0.0015573037695139644,0.017357746548950673,0.03293078407645225
349,0.0014233027962036432,0.015967558413743973,0.03020058626681566,0.0014905068685766311,0.017563865035772324,0.03246893398463726
350,0.0014134817249141633,0.015837743677198892,0.02997256096452475,0.0015400182618759573,0.01734147662296891,0.032741659283637994
351,0.001417415683157742,0.015872646145522598,0.03004680303484201,0.0015424876345787198,0.017825152575969696,0.033250029012560835
352,0.0014139659397769716,0.01584807950630784,0.02998773887008429,0.001553214171435684,0.01779166167601943,0.033323803283274174
353,0.0014231530216056853,0.015758809313178062,0.0299903394728899,0.0014919317327439785,0.01705265209078789,0.03197196938097477
354,0.0014160342442337426,0.01577353748306632,0.02993387991189957,0.0014970431057736275,0.0176458502933383,0.03261628117412329
355,0.0014279753079172225,0.01619652998447418,0.030476283021271224,0.0015066586108878255,0.017000717371702195,0.03206730354577303
356,0.0014338942770846187,0.01590578431636095,0.030244727097451688,0.001553830247139558,0.017620874736458063,0.03315917734056712
357,0.001419611770659685,0.01573833903297782,0.029934456676244732,0.0014249331678729505,0.01690559562295675,0.031154927276074888
358,0.0014139955958817154,0.015814683347940443,0.02995463931560516,0.001457551212515682,0.016872200649231672,0.03144771285355091
359,0.001397024713922292,0.015897527407854797,0.029867774516344068,0.0015835848031565548,0.01750367011874914,0.03333951815962792
360,0.0014234684181865305,0.015858398620039224,0.030093082882463925,0.0015359055763110518,0.017443317510187625,0.032802373059093955
361,0.0014268480571918186,0.0157114900611341,0.029979970641434192,0.0015141493920236824,0.017809202875941992,0.03295069683343172
362,0.0014176685344427823,0.015715894751250743,0.0298925800845027,0.0015134829946327954,0.016920760627835988,0.03205559093505144
363,0.0013953751958906651,0.015725963965058327,0.029679715923964976,0.0014420046552550048,0.016757621876895428,0.031177668459713464
364,0.0013863605838268995,0.015699251763522624,0.029562857657670975,0.0015198703692294658,0.01700845455750823,0.032207158356904984
365,0.001424607435008511,0.015932956643402576,0.03017903094738722,0.0015028478763997554,0.01762093998491764,0.032649418860673914
366,0.0014231565915979445,0.016103668294847013,0.03033523421734572,0.00156111849937588,0.017542745750397444,0.033153930753469465
367,0.0013821822751779107,0.015490853652358057,0.029312676444649695,0.001556721676606685,0.01731377702206373,0.032880993857979775
368,0.0013987289213109762,0.01575568814948201,0.029742977432906624,0.0014716480416245758,0.016874233968555932,0.03159071449190378
369,0.0013922612136229872,0.015670909613370896,0.02959352169930935,0.00146604125155136,0.016800311300903557,0.03146072376519442
370,0.0013978775357827546,0.015716297280043364,0.029695072732865813,0.0015554127772338688,0.017332360539585354,0.03288648847490549
371,0.0013858028361573814,0.015578743729740382,0.029436772063374517,0.0015517141576856376,0.017337655555456875,0.032854797020554535
372,0.0013801283263601364,0.01561087641865015,0.02941215965896845,0.0014780775387771429,0.017195388246327638,0.0319761635735631
373,0.001392773919273168,0.01577613565698266,0.029703874737024308,0.0015042032115161418,0.017506698742508892,0.03254873093217611
374,0.001391809195978567,0.015796925272792577,0.029715017221868038,0.0015198734740260991,0.017260109204798937,0.03245884381234645
375,0.0014090274209156632,0.015645902827382086,0.02973617704212665,0.001525637813610956,0.01713439615443349,0.03239077411592007
376,0.001376305689103901,0.015643772326409816,0.029406829170882706,0.0015093667281325907,0.017122211027890445,0.03221587851643562
377,0.001377628228161484,0.015677274014800787,0.0294535563364625,0.0015716629871167242,0.017064047511667013,0.032780677638947965
378,0.0013821220537647606,0.015779167372733355,0.029600387945771217,0.001519037854159251,0.01716341121122241,0.032353789731860164
379,0.001410942112794146,0.015605820491909981,0.02971524167060852,0.0014102171396370975,0.01652853142470121,0.030630702786147594
380,0.0013640998753253369,0.015441234830766915,0.029082233622670175,0.0015003113460261375,0.017246737238019706,0.03224985063076019
381,0.0013907555530313402,0.015656553369015454,0.029564108848571774,0.0015479076246265322,0.017327178232371808,0.032806254401803014
382,0.001375709586078301,0.015315736740827559,0.029072832584381106,0.0015338062518276275,0.01703036215156317,0.03236842472106218
383,0.0013725809957832098,0.015428097486495972,0.0291539074331522,0.001532234086189419,0.0167810259014368,0.03210336670279503
384,0.0013934681811369955,0.01556253097206354,0.029497212827205656,0.0014961456973105669,0.016962686534971003,0.03192414328455925
385,0.0013531571114435792,0.015396669548004862,0.028928240664303308,0.001518783152569085,0.017443238161504268,0.03263106968253851
386,0.0013835265408270062,0.015459642015397547,0.02929490741342306,0.0014402005495503544,0.016484999433159828,0.03088700495660305
387,0.0013686512426938858,0.015310164362192152,0.028996676750481124,0.0014752950274851172,0.01710658870637417,0.03185953889042139
388,0.001369285148801282,0.015396505016833545,0.02908935649693012,0.0014496313652489336,0.01646394954994321,0.03096026316285133
389,0.0013678558229003102,0.015364901240915059,0.029043459407985212,0.0015591210569255054,0.017123326901346447,0.03271453756839037
390,0.001359943261835724,0.015418497502803804,0.029017930053174493,0.001452773103956133,0.016921703312546013,0.03144943471997976
391,0.0013726257542148233,0.015325126368552447,0.02905138386040926,0.001482330209109932,0.01694831535220146,0.03177161745727062
392,0.0013579634360503404,0.015393031835556032,0.02897266612946987,0.001481461888179183,0.016602979525923732,0.0314175983145833
393,0.001352538471808657,0.01530373714491725,0.028829121828079226,0.0015702563733793794,0.016933561861515047,0.03263612546026707
394,0.0013487108633853495,0.015295154172927141,0.028782262913882733,0.0014958335552364588,0.01710182661190629,0.03206016201525927
395,0.0013818751624785366,0.015335070576518775,0.0291538221091032,0.0014397449116222562,0.016861900910735132,0.03125935010612011
396,0.0013840126271825286,0.015330001924186943,0.029170128270983694,0.0014811654528602955,0.016587899420410394,0.031399553939700134
397,0.0013555954040493814,0.015303501054644585,0.028859455063939093,0.0014020398841239512,0.016350148897618055,0.030370547622442245
398,0.0013389150761067867,0.01507468254864216,0.028463833272457124,0.001477256508078426,0.016553015820682047,0.03132558107376099
399,0.0013658062699250875,0.015356350399553775,0.02901441310346127,0.0014898612489923837,0.01672383198514581,0.03162244442850351
400,0.0013480951585806904,0.01522014919295907,0.028701100811362262,0.0014799441024661065,0.0162496025301516,0.03104904375970364
401,0.0013563427762128414,0.015338272336870431,0.028901700116693976,0.001435417392058298,0.016739934328943492,0.031094108037650583
402,0.0013346081669442355,0.015198988664895297,0.02854507035017013,0.001488648742670193,0.0173862774297595,0.03227276489138603
403,0.0013499596638139337,0.01521592307090759,0.028715519741177562,0.0014887420542072506,0.01718414332717657,0.03207156386226415
404,0.0013435264364816248,0.015191863685846331,0.028627128057181837,0.0014034521975554526,0.01630672924220562,0.030341251045465468
405,0.0013601205260492864,0.015213688377290962,0.02881489363312721,0.0015019150346051902,0.017079396992921828,0.03209854763001204
406,0.0013375238552689552,0.015078798186033962,0.028454036749899388,0.001477838910650462,0.01679545540362597,0.03157384440302849
407,0.001333984186640009,0.01533634802699089,0.028676189802587036,0.0014660872030071914,0.016732290964573626,0.0313931630179286
408,0.001332676709163934,0.015144967172294856,0.02847173427045345,0.0014490878721699118,0.016746745128184557,0.03123762387782335
409,0.001337891347240657,0.015213748462498188,0.028592661879956724,0.0014606523141264913,0.016678353473544117,0.03128487680107355
410,0.0013311675279401242,0.015003774262964726,0.028315449513494968,0.0014340004953555766,0.016393847167491912,0.030733852423727517
411,0.0013337717845570295,0.015204655345529318,0.02854237323999405,0.0014646449801512065,0.016362082827836275,0.031008532792329787
412,0.00132614916539751,0.015040208254009485,0.028301699943840505,0.001438346621580422,0.016481719426810742,0.030865185670554636
413,0.0013329245131462812,0.01503840072453022,0.02836764597147703,0.0014621832827106118,0.016252902336418632,0.030874735042452806
414,0.0012988499717321244,0.014999980118125675,0.02798847983032465,0.001480900141177699,0.01657683005556464,0.031385831497609616
415,0.0013269581666681914,0.014915168952196838,0.028184750542044636,0.0014740356849506494,0.016490606833249332,0.031230963543057443
416,0.0013578369712922722,0.015114878099411725,0.028693247810006137,0.001509320167824626,0.016701866183429958,0.0317950676381588
417,0.001332147034117952,0.015060043144971131,0.02838151348382235,0.0014552131318487224,0.016718812622129917,0.031270943991839883
418,0.0013215624813456089,0.014982509288936853,0.028198134064674377,0.001461696643382311,0.01652697017416358,0.031143936403095717
419,0.001316617778269574,0.0150909522511065,0.028257129997015,0.0014881878951564429,0.017054104395210743,0.031935983262956144
420,0.0013406591792590914,0.015264676671475172,0.02867126840353012,0.001468298004474491,0.0168914463929832,0.031574426479637624
421,0.0013230295667890461,0.015084421131759881,0.028314716823399068,0.001434220029041171,0.016576663255691532,0.030918863564729688
422,0.0013116420810110867,0.015043632540851832,0.028160053312778474,0.001443785222945735,0.016133554242551328,0.03057140652090311
423,0.0013334681109990925,0.014946613334119318,0.028281294517219068,0.001450812218245119,0.016430323794484142,0.030938445664942263
424,0.0013240938149392605,0.015083739303052426,0.0283246773481369,0.0014951951697003095,0.016987851634621617,0.031939803250133986
425,0.0013266154052689672,0.014883344676345587,0.028149498693645,0.0014739336888305846,0.017417621705681084,0.0321569586917758
426,0.0013336265943944454,0.015074673015624285,0.02841093891113997,0.00141667073010467,0.01640736436471343,0.030574071742594237
427,0.0013096775831654668,0.014958462800830604,0.028055238619446757,0.0014651497721206398,0.016547525022178888,0.031199022941291333
428,0.0013146667703986168,0.015029243335127831,0.028175910986959936,0.001422321867430583,0.016711085140705108,0.030934303812682633
429,0.0013346967299003153,0.014951794333755968,0.028298761658370492,0.0014371169148944321,0.016303440220654008,0.030674609206616882
430,0.001299023623811081,0.014718238607048987,0.02770847497880459,0.0014092625631019473,0.016494633238762615,0.030587258860468862
431,0.0012927245828323064,0.014747657984495163,0.027674903824925424,0.0014729907049331815,0.016398274712264536,0.031128181740641594
432,0.0012778751023579391,0.014837020702660084,0.02761577175557613,0.001488438956439495,0.016055147778242827,0.030939537286758426
433,0.0013140667751431465,0.014956599980592728,0.02809726769477129,0.0014466363843530414,0.0166829196549952,0.031149283573031424
434,0.0013025789845269177,0.01482553281635046,0.027851322680711745,0.0014646305260248482,0.01663446644321084,0.031280771717429164
435,0.0013068373785354195,0.01480935764312744,0.027877731449902056,0.0014280010596849026,0.016051150672137738,0.030331161320209507
436,0.0012970267373602837,0.014746307354420425,0.027716574758291243,0.00140317260986194,0.01627146054059267,0.030303186699748037
437,0.001318718224996701,0.014913602836430073,0.02810078500211239,0.001430608294904232,0.016313736233860253,0.030619819238781924
438,0.0012964566135779025,0.014726659681648015,0.0276912257000804,0.0014505472383461893,0.016411762982606888,0.03091723546385765
439,0.0013012815499678257,0.014760674063116312,0.02777348956465721,0.0014420932263601572,0.016659318339079618,0.031080250553786763
440,0.0012660641628317534,0.014667265236377715,0.02732790695130825,0.0014373607595916838,0.01617582242935896,0.030549430102109913
441,0.0012845016526989636,0.014712939955294132,0.02755795641988516,0.0014830410899594427,0.01646736016497016,0.031297771222889424
442,0.0012912852503359318,0.014662020046263931,0.0275748725309968,0.0014586740196682513,0.016301478575915098,0.030888218693435193
443,0.001293524345383048,0.014807201758027074,0.0277424451187253,0.001426387738902122,0.016185998823493718,0.030449876114726063
444,0.0013081703365314752,0.014776304341852663,0.027858007691800597,0.001430578277213499,0.016402723286300897,0.030708505921065807
445,0.001277459715725854,0.014710446018725634,0.027485043153166768,0.0014671067148447038,0.016396398413926358,0.031067465655505656
446,0.0013080269927158953,0.01469539441168308,0.027775664418935773,0.001468678223900497,0.016403119489550592,0.03108990151435137
447,0.001263668797444552,0.014719603810459374,0.027356291837990283,0.0014164292754139751,0.015888270065188406,0.030052562765777113
448,0.0012926160076167435,0.01476868009567261,0.027694840088486668,0.0013862272328697145,0.01606007995083928,0.029922352358698844
449,0.001297129737213254,0.014850667361170054,0.02782196470350027,0.0013948464125860482,0.016356036085635427,0.030304500274360182
450,0.0012948986240662633,0.014730082489550112,0.027679068744182588,0.0014665219327434898,0.016504618544131516,0.0311698380112648
451,0.0012682496246416122,0.014503415334969759,0.027185911566019055,0.0014523687516339126,0.01675789630040526,0.03128158383071423
452,0.0012738869048189373,0.014575404860079291,0.027314273938536644,0.0014860635076183824,0.016529602445662022,0.03139023754745722
453,0.0012810201791580767,0.014620397418737413,0.027430599145591258,0.0014489251095801592,0.01673354472965002,0.031222795546054838
454,0.0012839872592594473,0.014563263673335313,0.02740313627570868,0.001442611524835229,0.01625343289226294,0.030679548196494582
455,0.001280984078766778,0.01466448077932,0.027474321559071545,0.0014600143115967512,0.015979276243597268,0.03057941935956478
456,0.0012655266704969107,0.014522121865302325,0.027177388571202755,0.0014156403590459374,0.01567592067644,0.029832324348390105
457,0.0012829686535988005,0.014710303641855715,0.02753999015688896,0.0014453892619349065,0.016439134143292903,0.030893026627600195
458,0.0012786439089104533,0.014746292676776646,0.027532731711864468,0.001480707391165197,0.01630658911541104,0.031113663278520106
459,0.0012730034487321972,0.01454576464742422,0.02727579915523529,0.0014457533054519445,0.01664563398808241,0.031103167049586777
460,0.0012753225897904484,0.014558370515704156,0.027311596482992168,0.0014260999858379366,0.016282781139016152,0.030543780811131
461,0.0012823674040846526,0.014634160753339532,0.027457834728062156,0.0013953278632834554,0.016000837702304125,0.029954116456210614
462,0.001274075221735984,0.014684759993106129,0.02742551217973232,0.0014314972446300088,0.016610849276185037,0.03092582158744335
463,0.0012597887767478823,0.014645329251885412,0.027243217036128045,0.0013892731361556795,0.015771693848073483,0.029664425328373913
464,0.0012687122114002705,0.014539267405867575,0.027226389482617373,0.0014613981614820658,0.01624194672331214,0.03085592832416296
465,0.0012853630119934675,0.014608677748590709,0.027462307892739773,0.0014146243385039267,0.016118508689105512,0.03026475217193365
466,0.0012563286086078732,0.014445511117577553,0.027008797273039814,0.0014404498564545064,0.016087863203138108,0.03049236163496971
467,0.0012552540386095642,0.014326008036732675,0.026878548458218573,0.00138611726812087,0.015941530037671327,0.02980270262807608
468,0.0012593903082888573,0.014541366580873728,0.027135269656777386,0.001402317516040057,0.016205701269209383,0.03022887643426657
469,0.0012496953832451256,0.014448507465422153,0.02694546128064394,0.0014411318744532765,0.016520651672035456,0.030931970588862892
470,0.0012782441824674606,0.01448661233857274,0.0272690541818738,0.001380279876757413,0.016081052422523497,0.029883851073682313
471,0.0012570020253770053,0.014492927562445404,0.02706294782459736,0.0013831424701493233,0.016013276241719724,0.029844700917601587
472,0.0012615114538930355,0.014478660099208352,0.02709377460181713,0.0014426957175601273,0.01627553561702371,0.030702492520213124
473,0.001254730962915346,0.014402825027704241,0.026950134634971614,0.0013987221289426088,0.016016852874308825,0.03000407412648201
474,0.0012434177219402046,0.014271262768656015,0.026705439902842045,0.0013841177290305495,0.016382342260330914,0.03022351954132318
475,0.0012599504226818682,0.014545459736138584,0.027144963972270487,0.0013616327184718102,0.015943125598132612,0.029559452980756764
476,0.0012584761886391786,0.014435259714722634,0.027020021609961985,0.001418708018027246,0.016273132245987653,0.03046021230518818
477,0.001240044633857906,0.014361141216009857,0.02676158759742975,0.0013928181328810752,0.015979127697646617,0.0299073089659214
478,0.0012640290337149053,0.01451014758273959,0.027150437861680983,0.0014172382652759552,0.01646617563441396,0.03063855819404125
479,0.0012456324833910913,0.014292228057980538,0.026748552918434143,0.0013463375868741426,0.01610624078661203,0.029569616764783858
480,0.0012469604464713485,0.01437433533743024,0.026843939900398253,0.0014002252521459011,0.01636879215016961,0.030371044762432575
481,0.001273590074852109,0.014502938039600847,0.027238838903605938,0.0014453493594191972,0.016253635194152592,0.03070712883025408
482,0.001243905205046758,0.014347237180918453,0.02678628918528557,0.0014062258799094707,0.015757268983870743,0.02981952790170908
483,0.0012597341563086956,0.01440074794366956,0.026998089492321013,0.001410421363543719,0.01572796355932951,0.02983217723667621
484,0.0012520355866290631,0.01423052540048957,0.026750881299376486,0.0014055071142502127,0.01606892194598913,0.03012399312108755
485,0.001244262023596093,0.0143142579048872,0.0267568781375885,0.0013560882629826663,0.015901448782533408,0.02946233130991459
